Data Engineer,11 days ago,Easton Diamond Sports,"Exeter, NH","Do you have what it takes to win?
Like a championship team, a leading global sports brand is built with a solid foundation of players at all levels who have an unending desire and dedication not only to succeed, but also to win. At Peak Achievement Athletics, our championship team is deeply committed to developing the most innovative sports equipment in the industry and we are always looking to strengthen our roster with talented players.
Want to join our team as a Data Engineer?
The Data Engineer is responsible for developing and delivering a large-scale database platform that can efficiently enable our analysts to transform data into intelligence. The system design will dramatically reduce the time spent on data preparation tasks and have the inherent ability to scale with business growth and complexity. The Data Engineer will become intimately familiar with the architecture of Bauer Hockey systems & enterprise data structures, and be responsible for diving deep into code while simultaneously developing UI solutions for the Sales Operations super users. The Data Engineer will liaise with multiple technical teams and business teams across international geographies. The database management system will operate on a global scale driving automation and scaling for the wider organization. The role of the Data Engineer will include incorporating data management best practices into the scoping, design and development of the database. The Data Engineer will also be responsible for effectively organizing testing, implementation, support, and the development of user and technical documentation such as guidelines or instructions as necessary.
Qualifications:
Bachelor's degree in Computer science or a related field (MBA a plus) with 3+ years of practical work experience or the equivalent combination of education and experience.
Comprehensive knowledge of database technologies including, but not limited to Google Cloud, AWS, SQL, Hadoop, SAP HANA, and Alteryx.
Hands-on experience developing platforms that translate big data into business insight.
Strong knowledge of data structures and operating systems.
Knowledge of database maintenance and administration techniques.
Experience with Machine Learning languages is a plus.
Desire to work in a high-paced environment.
Strong problem-solving skills and the ability to work independently.
Strong written and verbal communication skills.
Interested yet? Good. Us too. We're pretty sure you'll want to know we offer one of the most generous benefits packages around. Things like a 401(k) retirement plan, casual work environment, and a host of other perks we don't have room to mention here.

We're interested in learning more about you and appreciate you taking the time to apply online at www.bauer.com.
Only those persons chosen for an interview will be contacted.
Peak Achievement Athletics is committed to employing a diverse workforce.",3.5,6 reviews
Data Scientist,11 days ago,Novetta,"Herndon, VA","Join our team dedicated to developing and executing innovative solutions in support of customer mission success.
Job Description:
Novetta is seeking a skilled Data Scientist to support a fast paced, innovative project supporting our client in the field of data science and Machine Learning.
Basic Qualifications:
Experience with python, specifically with conda environments
Knowledgeable with NLP techniques
Familiarity with fastai and the training of ULMFit models
Comfortable with usage of AWS and a ubuntu CLI environment
Familiarity with jupyter notebooks
3+ years of relevant experience as a Data Scientist, Data Architect, or Data Analyst
3+ years experience providing expertise related to individual, organizational, technological, or transnational issues of national security concern
3+ years experience and ability to articulate analytic methods and methodological tools in at least one of the following areas:
Applied mathematics (e.g. probability and statistics, multivariable calculus, linear algebra, ordinary and partial differential equations, stochastic processes, graph theory)
Computing programming (e.g. scripting, data parsing/ETL, artificial intelligence, machine learning, math/statistics packages, natural language processing, software versioning, distributed computing)
Visualization (e,g, dashboard creation, network analysis, GIS/geospatial analysis, telemetry analysis
3+ years of experience with the IC and methodological experience in some of the following areas:
Relationships and discovery (correlating, enriching, and prioritizing data about activity among actors, devices or facilities to enable the discovery of structure, roles, key relationships and targets)
Situational awareness (unifying data into a single context, allowing the current situation to be accurately and quickly understood)
Systems modeling (building a computational analog of a real-world system – political, military, economic, social or technical – to understand how it operates, what it is capable of, and how it may react to shocks)
Desired Skills:
Experience using Python or one of the following software/tools: SQL, R, Hadoop, Spark, Java, C/C++, Git, Bash, Tableau, ArcGIS, Unix commands
Working knowledge of research designs and collection methods, capabilities, and tasking process
Intellectual curiosity; creativity and innovation to go beyond current tools to deliver the best solution to complex problems
Ability to leverage multiple data management tools to organize relevant information and make decisions
Ability to translate complex, technical findings into an easily understood narrative (i.e. tell a story with the data) in graphical, verbal or written form
Ability to multitask and change focus quickly as demand changes
Ability to work collaboratively and effectively in a team environment
Security Clearance:
Active TS/SCI with Polygraph
Novetta, from complexity to clarity.
Novetta delivers highly scalable advanced analytics and secure technology solutions to address challenges of national and global significance. Focused on mission success, Novetta pioneers disruptive technologies in machine learning, data analytics, full-spectrum cyber, cloud engineering, open source analytics, and multi-INT fusion for Defense, Intelligence Community, and Federal Law Enforcement customers. Novetta is headquartered in McLean, VA with over 1,000 employees across the U.S.
Our culture is shaped by a commitment to our core values:
Integrity • We hold ourselves accountable to the highest standards of integrity and ethics.
Customer Success • We strive daily to exceed expectations and achieve customer mission success.
Employee Focus • We invest in our employees' professional development and training, respecting individuality and fostering a culture of diversity and inclusion.
Innovation • We know that discovering new and innovative ways to solve problems is critical to our success and makes us a great company.
Excellence in Execution • We take pride in flawless execution as we build a company that is best in class.
Earn a REFERRAL BONUS for the qualified people you know.
For more details, or to submit a referral: bit.ly/NovettaReferrals

Novetta is an equal opportunity/affirmative action employer.
All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law.",3.5,42 reviews
Data Engineer,8 days ago,CircleBlack,"Jersey City, NJ 07302 (The Waterfront area)","Description:
We are looking for a data engineer with experience in creating and maintaining data ingestion flows and pipelines using a wide variety of technologies centered around Python and MySQL. You’ll be working on data analytics, web and file integrations, and tools to provide the underlying data framework for a leading wealth management platform for financial professionals and investors alike.
Location: NYC area after COVID-19 and remote until it’s safe
Responsibilities:
Contribute to the data platform design and implement scalable, extensible solutions that supports key business data ingestion flows.
Gather and document requirements for future system enhancement working with both the business, production, and core systems teams
Design and Build pipelines that support the ingestion, analysis, and enrichment of financial data.
Improve the existing data platform to increase the throughput and accuracy of data.
Identify areas of automation opportunities and implement improvements.
Work with the business team to analyze, understand and map source data fields from custodial and market data sources to expand and improve the platform.
Work closely with the production team to identify, troubleshoot, and resolve issues.
*Qualifications:
BA/BS in Computer Science / related technical field or equivalent practical experience.
2+ years of relevant work experience developing with Python in a MySQL environment
Experience building maintainable and testable code bases in an agile environment
Experience with object-oriented programming and understanding of data structures and algorithms
Exceptional Problem solving and analytical skills.
Excellent communication, interpersonal, time management and conflict resolution skills
Knowledge of SQL and relational database concepts and the ability to develop complex and efficient queries
Knowledge of financial concepts (e.g., stocks, bonds, etc.) is encouraged
Knowledge of Linux (preferable Centos), Amazon Web Services (AWS) EC2 and RDS, as well as Javascript a plus
Possess an enthusiastic and positive attitude
Posted 7/31/2020*
*
*
Job Type: Full-time
Pay: $85,000.00 - $100,000.00 per year
Benefits:
401(k)
Dental Insurance
Employee Assistance Program
Employee Discount
Health Insurance
Life Insurance
Paid Time Off
Vision Insurance
Schedule:
Monday to Friday
Education:
Bachelor's (Preferred)
Visa Sponsorship Potentially Available:
No: Not providing sponsorship for this job
This Job Is Ideal for Someone Who Is:
Dependable -- more reliable than spontaneous
Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction
Detail-oriented -- would rather focus on the details of work than the bigger picture
Company's website:
www.circleblack.com
Company's Facebook page:
https://www.facebook.com/CircleBlackInc/
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
Temporarily due to COVID-19",,
Data Engineer,8 days ago,Tabula Rasa Health Care,"Quincy, MA","Our goals are to provide excellent service, utilize advanced technology, and proficiently deliver results. To accomplish these goals, we constantly seek individuals who look for ways to do things better. We are a company whose culture cultivates teamwork, rewards excellence, focuses on quality for every aspect of our business, and promotes community involvement.

Tabula Rasa HealthCare (TRHC) is a leader in providing patient-specific, data-driven technology and solutions that enable healthcare organizations to optimize performance to improve patient outcomes, reduce hospitalizations, lower healthcare costs, and manage risk. Medication risk management is TRHC’s lead offering, and its cloud-based software applications, including EireneRx® and MedWise™, provide solutions for a range of payers, providers and other healthcare organizations.

TRHC empowers our employees to provide excellent service, utilize advanced technology, and proficiently deliver results. Our 32Fundamentals are what we are and who we are. Our culture cultivates teamwork, rewards excellence, focuses on quality for every aspect of our business, and promotes community involvement. As a part of our team, you will help us bring innovative service models to healthcare, improving patient outcomes.

JOB SUMMARY

The Data Engineer is responsible for assisting with modeling complex problems, discovering insights and identifying opportunities using statistical, algorithmic, mining and visualization techniques. Other duties include managing and building ETL processes and troubleshooting issues. This position reports directly to the Vice President of Data and Analytics.

ESSENTIAL DUTIES AND RESPONSIBILITIES

Under general direction, specific duties include the following. Other duties may be assigned.

Participate in use case feasibility discussions and translate business idea / business problems into analytics use case.
o Explain insights from analyses and point out implications, risks, and usability constraints.
o Provide support as needed to maintain and update models running in production environment.

Develop and maintain complex ETL processes and algorithms
o Own and enhance ETL processes to load customer data into TRHC's application
o Monitor and troubleshoot processes on a daily basis
o Document new and existing processes.

Build sophisticated predictive / prescriptive models to generate insights about customers products, sales, and operations for specific use cases.
o Create and maintain the master data file and model predictive summary.

Support internal teams with data requests and BI Tool enhancements
REQUIRED QUALIFICATIONS

Be able to work well with people of various backgrounds and education levels and establish cooperative working relationships with all coworkers.
Timely and effectively communicate information to and consult with others in order to complete work assignments.
Act in a responsible, trustworthy and ethical manner that considers the impact and consequences of one’s actions or decisions.
Communicate ideas, thoughts, and facts in writing through the use of proper grammar, spelling, document formatting and sentence structure.
Identify and respond to current and future clients’ needs; provide excellent client service.
Evaluate and analyze problems or tasks from multiple perspectives; adaptively employ problem solving methods to find creative or novel solutions; use logical, systematic and sequential processes to solve problems.
Complete assigned job tasks in an accurate and timely manner.
Carefully prepare for meetings and presentations; follow up with others to ensure that agreements, tasks or commitments have been fulfilled.
Demonstrate commitment to achieving Company’s core business objectives of increasing the role of pharmacy
and improving patient health in America.

DESIRABLE QUALIFICATIONS

Experience working with healthcare professionals in a clinical setting.
Experience resolving issues that do not have clear answers.
Highly motivated and possessed excellent interpersonal, problem solving, and technical skills.
High sense of urgency and accountability
Adaptable, friendly, and ability to work with a team.
Excellent attendance
Passion for data and digging into the minutia of datasets.
Take calculated risks based on data-driven analytics
Be a self-starter
Enjoy working in a fast-paced environment.
SKILLS, EDUCATION, OR EXPERIENCE
Bachelor’s degree in Business, Computer Science, Information Systems or equivalent combination of education and experience.
Experience working with healthcare professionals in a clinical setting
4+ years of data analysis experience
Expertise in algorithm design, machine learning, and applied statistics
Proven track record in use of SQL specifically in Oracle and working with data including extracting information, validating data, creating and maintaining custom data structures.
SUPERVISORY RESPONSIBILITIES
This job has no supervisory responsibilities.

PHYSICAL DEMANDS
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

While performing the duties of this job, the employee is regularly required to sit; use hands to finger, handle, or feel and talk or hear. The employee is frequently required to reach with hands and arms. The employee is occasionally required to stand; walk; climb or balance and stoop, kneel, crouch, or crawl. The Employee must occasionally lift and/or move up to 10 pounds. Specific vision abilities required by this job include close vision.

WORKING CONDITIONS
Work in Company’s office located in Boston, Massachusetts.
Must work in office: Monday – Friday.
Travel to remote offices and educational events may be required.
Collaboration across remote sites within the company
ABOUT US:
Our mission is to inspire collaboration among trusted pharmacists, healthcare institutions, and the communities they serve for better health across the country.
We believe community pharmacists are poised to change the face of preventative healthcare. With an expanding roster of clinical services, the pharmacy is quickly becoming the most accessible wellness destination for patients between doctor visits. Pharmacies that are independent can have a greater focus on personal service and meaningful relationships, which supports lasting behavior change in their patients.
We are passionate in our mission to inspire collaboration for better health, and are looking for energetic, passionate professionals to join our team.

Just a Few of our Perks and Benefits
A welcoming and inclusive environment
Professional development opportunities
Generous health, dental, and vision coverage
Competitive salary with employee stock option plan
401K
CONFIDENTIAL INFORMATION
This position has access to confidential and proprietary company information. You will be required to sign the company’s confidentiality and intellectual property assignment agreement. You are required to disclose the existence of any other agreements that limits or restricts your use of confidential or proprietary information of your previous employers and to fully comply with the terms of such agreements.

The Company is proud to be an equal opportunity employer. All qualified applicants will receive consideration without regard to ancestry or national origin, race or color, religion or creed, age, disability, AIDS/HIV, gender, marital or family status, pregnancy, childbirth or related medical conditions, genetic information, military service, protected caregiver obligations, sexual orientation, protected financial status or other classification protected by applicable law.",,
C++ Engineer in Machine Learning | Autonomous Driving Resear...,8 days ago,"TuSimple, Inc.","Philadelphia, PA","These opportunities are located in San Diego. We will provide relocation assistance.
For immediate consideration, email your resume: : algo__general_c___research_development_engineering_1c591e8e2us@ivy.greenhouse.io
Company Overview
TuSimple is disrupting the world by developing an entirely new method of freight delivery. Our AFN (Autonomous Freight Network) will change every aspect of commercial ground freight transportation (truck, train, pipeline)
As an global Artificial Intelligence Technology Company, we are the epicenter of the Autonomous Vehicle Universe. Our breakthroughs are multiple generations ahead of anyone in the world. While inventing the framework of Autonomous Driving, our current fleet of autonomous Trucks are helping communities receive much-needed supplies and medical equipment around the clock. Our people are some of the most talented engineers and contributors who are leaving behind a historic legacy.
TuSimple was founded half a decade ago with the goal of bringing the top minds in the world together to achieve the dream of a driver less truck solution. With a foundation in computer vision, algorithms, mapping, and Artificial Intelligence, TuSimple is working to create the first GLOBALLY commercially viable autonomous freight network.
We are a IPO-bound Golden Unicorn with a rock solid business model, ecosystem and technology worth billions.
Opportunity Overview:
This role requires advanced A.I. software engineering skills preferably in C++. Concentration availability in vehicle control, perception, prediction, and motion modeling, simulation, Computer Vision, and Deep Learning.
Research Development Engineering fills the gaps between A.I. theory and models and integration engineering. It is one of the most critical areas in the TuSimple product development ecosystem.
These are highly compensated advanced roles for uniquely gifted software engineers and thus compensated as such. These roles are critical to our organization and influence the culture, growth and development of the ecosystem.
General Disposition
Ability to slip between mathematical abstractions of problems and software.
Deep understanding of C++ / Python (5 to 20+ years)
Loves to debug code and inherently relentless about perfect code
Understands software at the architectural level
Great at reading and accurately assimilating large and complicated code bases quickly
Able to think about how to think about the task and how it may evolve in the future
Ability to create an architecture that lasts
Quick at grasping new concepts
Insatiable learner
Looks at the world as a model, everything is an object
Clearly understands articulates a process
Experienced in software development life cycle - coding, debugging, optimization, testing, integration
Strong system building skill & knowledge, a solid understanding of Operating System, Parallel Computing, Distributed System
Experience with machine learning, deep learning or computer vision
Perks
Shape the landscape of autonomous driving
Visa sponsorship is available for this position
Opportunity for professional growth and career advancement
Competitive salary and benefits
Daily breakfast, lunch, and dinner
Full kitchen with unlimited snacks and fruits
Medical, Vision, and Dental insurance plan
Company 401(K) program
TuSimple is an Equal Opportunity Employer. This company does not discriminate in employment and personnel practices on the basis of race, sex, age, handicap, religion, national origin or any other basis prohibited by applicable law. Hiring, transferring and promotion practices are performed without regard to the above listed items.
These opportunities are located in San Diego. We will provide relocation assistance.
For immediate consideration, email your resume: : algo__general_c___research_development_engineering_1c591e8e2us@ivy.greenhouse.io",,
Data Scientist,11 days ago,Trident Systems,"Fairfax, VA 22030","Data Scientist (Fairfax, VA)
Do you want to be part of a team that contributes to our nation’s defense while implementing cutting-edge aerospace technology solutions? At Trident Systems, you could be a part of a team delivering world-class technology solutions that make a difference in the world we live in today. We have customers in both federal and commercial markets around the world and provide leading-edge technology solutions in some of the most demanding environments. Trident offers a fast-paced, agile, team-oriented work environment with an exceptional compensation package.
ROLE:
The Data Scientist will work alongside existing Condition Based Maintenance personnel to support data collection, review, and analysis, as well as working with to implement relevant algorithms and Machine Learning (ML)/Artificial Intelligence (AI) models to achieve project goals. This role will involve collecting data with existing tools, reviewing data collected and stored, identifying trends and algorithms for predictive and diagnostic health classification, and developing/recommending ML/AI approaches. The Data Scientist will be an integral part to Trident's established CBM team using a variety of tools to guide Trident's development.
ESSENTIAL FUNCTIONS:
Collect, review, and analyze data from sensors and platform interfaces.
Identify trends and methods to provide predictive analytics.
Create ML/AI models to support predictive analytics and provide direction to software team implementing the models.
Document algorithms and models for future use as well.
Minimal travel to support meetings with customers for data collection and program review.
Work under the direction of the Engineering Group Director and Project Manager.
Work as part of a fast-paced team.
KNOWLEDGE, SKILLS, & ABILITIES:
Bachelor's degree in Computer Science, Computer Engineering, Electrical Engineering, Software Engineering, Mathematics or related field from an accredited college or university
5-10 years progressive experience in data analysis, ML, and model creation
Experience using MATLAB and associated toolboxes for algorithm development and/or data review
Experience working with ML/AI frameworks and packages such as TensorFlow and/or PyTorch
Experience reviewing bulk data and performing trend analysis through standard tools
Experience using scripting languages to import, parse, analyze, and store data
Organizational skills, both with physical workspace and electronic data.
Strong communication skills, both verbal and written
Strong team player
PREFERRED EXPERIENCE:
Master's degree in Machine Learning, Statistics, or related discipline
Experience with software development life-cycles
Proven expertise interacting with customers and other contractors
EEO Statement: All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of disability, race, national origin, color, religion, sex, gender identity, or sexual orientation.Trident Systems Incorporated is an Equal Opportunity Employer of protected Veterans and a VEVRAA Federal Contractor. Trident Systems has a desire for priority referrals of protected Veterans. http://www.tridsys.com/pdfs/eeo-post.pdf.
Job Type: Full-time
Benefits:
Dental Insurance
Disability Insurance
Employee Assistance Program
Flexible Spending Account
Health Insurance
Life Insurance
Paid Time Off
Referral Program
Retirement Plan
Tuition Reimbursement
Vision Insurance
Schedule:
Monday to Friday
Education:
Bachelor's (Required)
Work authorization:
United States (Required)
Work Location:
One location
Company's website:
www.tridsys.com
Work Remotely:
Temporarily due to COVID-19",,
"Jr. Data Analyst
new",3 days ago,"CGI Group, Inc.",,"Position Description:
CGI Federal is looking to hire a Jr. Data Analyst to develop, enhance, and maintain data science capabilities for a government customer in Chantilly, VA.
Required qualifications to be successful in this role:
Due to the nature of this government contract, US Citizenship is required.
Bachelor's degree
3+ years of related experience
Experience with general data analysis tasks – identifying, analyzing, and interpreting trends; acquiring data from primary or secondary data sources and maintaining databases; filtering and ""cleaning"" data by reviewing reports and performance indicators to locate and correct problems; developing and refining ad hoc reports; and identifying and prioritizing business and information needs
Familiarity with the AI/ML lifecycle, from ideation and solution concept development, to rapid prototyping and validation in operational environments, and importantly, in the sustainment of AI/ML solutions for CI/CD.

Desired Skills:
Experience with geospatial data sets a plus.

#CGIFederalJob
#CGIPoly2020
What you can expect from us:
Build your career with us.
It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this change—supporting our clients' digital journeys and offering our professionals exciting career opportunities.
At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.
Be part of building one of the largest independent technology and business services firms in the world.
Learn more about CGI atwww.cgi.com.
No unsolicited agency referrals please.
CGI is an equal opportunity employer.
Qualified applicants will receive consideration for employment without regard to their race, ethnicity, ancestry, color, sex, religion, creed, age, national origin, citizenship status, disability, medical condition, military and veteran status, marital status, sexual orientation or perceived sexual orientation, gender, gender identity, and gender expression, familial status, political affiliation, genetic information, or any other legally protected status or characteristics.
CGI provides reasonable accommodations to qualified individuals with disabilities. If you need an accommodation to apply for a job in the U.S., please email the CGI U.S. Employment Compliance mailbox atUS_Employment_Compliance@cgi.com. You will need to reference the requisition number of the position in which you are interested. Your message will be routed to the appropriate recruiter who will assist you.Please note, this email address is only to be used for those individuals who need an accommodation to apply for a job. Emails for any other reason or those that do not include a requisition number will not be returned.
We make it easy to translate military experience and skills! Clickhere to be directed to our site that is dedicated to veterans and transitioning service members.
All CGI offers of employment in the U.S. are contingent upon the ability to successfully complete a background investigation. Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held.
CGI will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with CGI's legal duty to furnish information.",3.6,"2,883 reviews"
"Data Analytics Engineer
new",3 days ago,Summa Health System,,"Analytics Engineer-Clinical Services
Summa Health System
Full-time, w/benefits

Summa Health System is recognized as one of the region’s top employers by a number of third party organizations, including NorthCoast 99. Exceptional candidates gravitate to Summa because of its culture, passion for delivering excellent service to our patients and families commitment to our philosophy of servant leadership, collegial working relationships at every level of the organization and competitive pay and benefits.
Summary:
Works with a team of technologists (Data Engineers and Visualization Engineers) to deliver insights across various aspects of Summa Health’s operational, financial, and clinical activities with the goal of leveraging data to drive and realize the full potential of the organization’s programs.

Minimum Qualifications:
Formal Education Required:
Bachelor’s degree in computer science, applied mathematics, statistics, or related discipline
Experience & Training Required:
Five (5) years of experience in a previous analytics role in healthcare domain involving healthcare data analysis to optimize business operations
Knowledgeable about the workings of integrated healthcare systems, health plan, research, and community programs
Experience in analyzing healthcare data using statistical methods to optimize business operations and communicating their findings using data visualization and detailed reports

Other Skills, Competencies and Qualifications:
Analytical mindset with good problem-solving skills
Excellent written and verbal communication skills
Acumen for analytics needs of an integrated health system how to use data to achieve those needs.
Ability to effectively interact with populations of patients/customers with an understanding of their needs for self-respect and dignity
Ability to summarize results and develop effective business presentations.
Ability to interact with populations both technical and non-technical, with an understanding of their needs for self-respect and dignity
Strong, critical thinker with ability to extend knowledge of information systems and applications to business processes and to cross team collaboration. Ability to explain complex, technical concepts to lay audiences and non-IT staff.
Basic knowledge of data warehousing, data marts
Experience with one or more Summa application platforms is desirable including Soarian Financials, DSS, HQ/HI, Epic/CarePATH and tools (RWB, Clarity, Caboodle, Radar, SlicerDicer, Registries), CostFlex, e-ClinicalWorks, GE Centricity, Lawson, Pentaho, SAS, Tableau.

1. Work with senior leaders within a line of business and across the enterprise to establish a measurement plan focused on outcomes
2. Work as a data strategist to identify and integrate datasets, data components, and attributes from various information systems to leverage information for business programs and objectives
3. Communicate, advise senior leaders about utilizing all relevant data, including clinical, operational, exposome, social determinate, economic and financial, to drive programmatic growth and achieve strategic outcomes
4. Gather baseline data information to understand current state and improvement opportunity
5. Identify data requirements based on analytical processes to measure the outcomes
6. Conduct descriptive/statistical analysis of the data set to validate hypothesis
7. Define the business requirements / specifications and user interface (Wireframes and Mockups)
8. Work with other members of CoE to develop mission control dashboards that measures the timely performance to outcome
9. Validate, deploy mission control dashboards
10. Educate Mission end users and advocate adoption of analytical tools
11. Support rolling out new insights, which are a result of discovery and exploratory exercises conducted, by citizen data analysts / scientists.
12. Ensuring that mission control insights remain relevant to achieving the desired outcome
13. Confirming that stakeholders are utilizing mission control in pursuit of that outcome
14. Surfacing new insights to drive continuous improvement
15. Communicate findings to stakeholders; implement improvement efforts as needed.

Level of Physical Demands:
Light: Exerts up to 20 pounds of force occasionally and/or up to ten pounds of force frequently, and/or a negligible amount of force continuously.

#LI-AV1",3.6,353 reviews
"Healthcare Data Engineer-Telecommute considered
new",3 days ago,UnitedHealth Group,,"CareData Platform is a Microsoft Azure commercial cloud based data platform. We are building the technology and data platform to enable OptumCare to pursue complementary strategies of developing local market focused value based care arrangements and driving the quadruple aim at a national level. The CareData Platform will enable CDOs to easily manage their own data while also providing a mechanism to allow for enterprise-wide aggregation and normalization of data.

Primary Responsibilities:
Maintain, improve, clean, and manipulate data in the business’s operational and analytics databases
Design and deploy data platforms across multiple domains ensuring operability
Transform data for meaningful analyses
Improve data efficiency, reliability and quality
Create data enrichment
Build high performance
Ensure data integrity
Create and manage data stores at scale
Ensure data governance - security, quality, access and compliance

You'll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in.

Required Qualifications:
BS/BA or equivalent experience
6+ years of experience designing, coding and supporting distributed, data intensive systems at scale
6+ years of experience with relational database delivery
6+ years of experience working within the Software Development Life Cycle (SDLC)
3+ years of experience in Agile Delivery
Experience with healthcare data
Knowledge and understanding of health care privacy and security practices

Preferred Qualifications:

Development experience with BIG Data technology stack (e.g. Hadoop, MapR, Talend, PIG Scripting, HBase, HIVE, SPARK); Relational databases; and Test automation in Linux/Windows environments
Experience in DevOps Automation tools (Oozie, Python, etc)
Experience in delivering Data Platforms
Hands-on experience on programming languages - Go, python, scala, java
Hands-on experience in full automated testing framework (unit & integration),cucumber, spock, Go unit test, Junit
Hands-on experience of big data and streaming frameworks - kafka , Hadoop, Hive, spark, HDFS
Hands-on experience on using PAAS like - Kubernetes, Openshift
Hands-on experience on working on CICD platform and monitoring - namely Github, Jenkins, Grafana, Prometheus
Experience and working exposure in cloud environment, preferably Azure
Excellent communication skills with ability to describe data/capability stories and explain value to customers

Technology Careers with Optum. Information and technology have amazing power to transform the health care industry and improve people's lives. This is where it's happening. This is where you'll help solve the problems that have never been solved. We're freeing information so it can be used safely and securely wherever it's needed. We're creating the very best ideas that can most easily be put into action to help our clients improve the quality of care and lower costs for millions. This is where the best and the brightest work together to make positive change a reality. This is the place to do your life's best work.(sm)

Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity / Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.

UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.",3.7,"16,667 reviews"
"Technical Program Manager (TPM) for Machine Learning (ML) Qu...
new",4 days ago,Fathom Health,"San Francisco, CA","We’re on a mission to understand and structure the world’s medical data, starting by making sense of the terabytes of clinician notes contained within the electronic health records of the world’s largest health systems.

Fathom is seeking a Technical Program Manager (TPM) for Machine Learning (ML) Quality who will drive the day-to-day evaluation of system performance; identify systemic issues; and propose and drive the execution cost-efficient solutions, using the full range of software and machine-learning solutions available (machine-learning algorithm improvements, data quality fixes, re-labeling of challenging examples, rules-based approaches to tackle point issues, etc.).

You will work closely with the CTO and Engineering Manager, in addition to the entirety of the engineering team and, on occasion, the customer success team, as you respond to and address customer issues as they arise.

Please note that this position currently requires residency in the U.S.
As a Technical Program Manager you will:
Be responsible for driving the core quality loop of a machine-learning based product:
Analyze outcomes (success or failure?)
Identify and aggregate issues
Propose fixes based on cost:benefit
Write detailed specs up for engineering
See those specs through to conclusion
Become a Subject Matter Expert in our core domain, Medical Coding.
Become an expert in how our end-to-end machine-learning-based system works...and how to make it better.

This is a great role if:
You love working with data
You’re always thinking about better, faster, cheaper ways to do things.
You are a very fast learner and like diving in to learn new things.
You enjoy working closely with engineering
You are detail- and systems-oriented. Medical coding isn’t rocket science, but it has many rules, is pretty complex, and has many pernicious failure modes. You need to be someone who likes tackling complicated systems-both learning the detail, and building up rules and structures to control that complexity.
You are excited about learning and working with cutting-edge machine learning technologies.
You are interested in developing into a Product Manager, Engineering Manager, and/or TPM with increasing responsibility.
We’re looking for teammates who bring:
2+ years in a technical role, such as as a Software Engineer, Data Scientist, or Product Manager on a technical product.
If you’ve got less experience but it is exceptionally strong, please consider applying, as well.
Experience working with top-tier technical teams.
Bonus points if you have experience with:
Technical degree, such as Computer Science
Experience with machine learning (in any capacity-professional, academic, or even on your own time)
Experience in the healthcare industry",,
"Data Engineer
new",5 days ago,MINT dentistry,"Dallas, TX","Data Engineer
MINT dentistry is seeking a highly motivated data engineer to work in a fast paced and expanding data-driven organization. The Data Engineer will create, document, monitor, maintain, and update the data translation mechanisms that enable effective communication between the data warehouse and data visualization platform with a heavy emphasis on (but not limited to) AWS-based technologies. The Data Engineer will also create and maintain data important and normalization mechanisms for new data sources as they become available.
The Data Engineer will be part of a team of data professionals that provide data services to the MINT dentistry organization and will report to the Director of Data Management.

Position Detail
The Data Engineer will create and own the mechanisms that move, normalize, and translate the data in and out of the data warehouse, and into our data visualization platforms. These conduits must be maintained and highly available to allow the organization to view real-time data 24x7. The Data Engineer will work in a team but must take full ownership of the data movement mechanisms and be a self-starter. The AWS-Based data warehouse is highly available and fed via several data sources including various practice management solutions.
Skill Requirements
AWS data service expert – S3, RDS, QuickSight, Lambda
MySQL expert – SQL and Container/Service management
Scripting expert (various languages)
Software Development experience
Excellent Verbal and Written communicator
Adept at working in project teams or individually
Information Security and encryption understanding
Expert documentation skills
IT Project management
Self-Starter and Self-Manager
Educational and Experience Requirements
Bachelors or Masters degree in Computer Science or related field required
5+ years' related professional experience required
Proven and successful expertise with large-scale projects",3.3,179 reviews
